il,bolge,yil,urun,ekilen_alan_dekar,hasat_alan_dekar,uretim_ton,verim_kg_dekar,ort_sicaklik_C,toplam_yagis_mm,yagisli_gun,bagil_nem_pct,rakım_kategori,kuraklik_indeksi,yagis_sapma_zscore,sicaklik_genlik,verim_degisim_pct,verim_sinifi,verim_sinifi_label,hasat_orani
Siirt,Güneydoğu Anadolu,2020,Buğday,70729,61021,13220.8,216.7,14.8,724.1,91,39.6,mid,45.83,0.14,26,7.86,0,Düşük,0.863
Siirt,Güneydoğu Anadolu,2021,Buğday,48969,43368,9506.8,219.2,16.2,640.3,83,36.2,mid,37.23,-0.98,26,1.15,1,Yüksek,0.886
Siirt,Güneydoğu Anadolu,2022,Buğday,149475,140708,34025.6,241.8,14.6,623.9,93,37.9,mid,39.99,-1.2,26,10.31,1,Yüksek,0.941
Siirt,Güneydoğu Anadolu,2023,Buğday,95638,94157,19661.7,208.8,16.1,719.9,102,36.6,mid,42.1,0.09,26,-13.65,0,Düşük,0.985
Siirt,Güneydoğu Anadolu,2024,Buğday,136465,120571,22029.0,182.7,17.1,693.7,77,44.3,mid,38.33,-0.26,26,-12.5,0,Düşük,0.884
Siirt,Güneydoğu Anadolu,2012,Mısır,68699,65420,59137.5,904.0,14.2,768.6,95,41.3,mid,50.57,0.74,26,0.0,1,Yüksek,0.952
Siirt,Güneydoğu Anadolu,2013,Mısır,127524,111427,107130.7,961.4,14.8,667.0,62,44.4,mid,42.22,-0.62,26,6.35,1,Yüksek,0.874
Siirt,Güneydoğu Anadolu,2014,Mısır,89985,86583,83294.8,962.0,14.5,599.5,71,45.8,mid,38.68,-1.53,26,0.06,1,Yüksek,0.962
Siirt,Güneydoğu Anadolu,2015,Mısır,9698,8696,8680.9,998.3,15.7,730.4,100,45.6,mid,43.74,0.23,26,3.77,1,Yüksek,0.897
Siirt,Güneydoğu Anadolu,2016,Mısır,127794,108699,91944.8,845.9,14.3,749.2,86,41.6,mid,48.97,0.48,26,-15.27,1,Yüksek,0.851
Siirt,Güneydoğu Anadolu,2017,Mısır,19450,17069,15126.1,886.2,14.5,861.7,99,45.2,mid,55.59,1.98,26,4.76,1,Yüksek,0.878
Siirt,Güneydoğu Anadolu,2018,Mısır,97635,91611,84937.4,927.2,14.9,667.6,79,40.0,mid,41.99,-0.61,26,4.63,1,Yüksek,0.938
Siirt,Güneydoğu Anadolu,2019,Mısır,149438,127665,107723.3,843.8,12.7,829.7,108,44.2,mid,60.56,1.55,26,-8.99,1,Yüksek,0.854
Siirt,Güneydoğu Anadolu,2020,Mısır,94074,80174,76536.8,954.6,14.8,724.1,91,39.6,mid,45.83,0.14,26,13.13,1,Yüksek,0.852
Siirt,Güneydoğu Anadolu,2021,Mısır,44103,39554,38664.0,977.5,16.2,640.3,83,36.2,mid,37.23,-0.98,26,2.4,1,Yüksek,0.897
Siirt,Güneydoğu Anadolu,2022,Mısır,34968,31397,29339.7,934.5,14.6,623.9,93,37.9,mid,39.99,-1.2,26,-4.4,1,Yüksek,0.898
Siirt,Güneydoğu Anadolu,2023,Mısır,110035,97638,87019.7,891.2,16.1,719.9,102,36.6,mid,42.1,0.09,26,-4.63,1,Yüksek,0.887
Siirt,Güneydoğu Anadolu,2024,Mısır,77031,74268,73987.5,996.2,17.1,693.7,77,44.3,mid,38.33,-0.26,26,11.78,1,Yüksek,0.964
Sinop,Karadeniz,2012,Arpa,139845,126329,25047.5,198.3,12.1,660.0,81,78.2,low,50.38,-0.05,18,0.0,0,Düşük,0.903
Sinop,Karadeniz,2013,Arpa,149762,132584,22310.3,168.3,13.6,810.0,110,73.2,low,55.48,1.68,18,-15.13,0,Düşük,0.885
Sinop,Karadeniz,2014,Arpa,182933,164116,28577.5,174.1,14.9,660.8,60,78.2,low,41.56,-0.04,18,3.45,0,Düşük,0.897
Sinop,Karadeniz,2015,Arpa,13724,13486,2582.6,191.5,14.7,524.0,67,71.5,low,33.38,-1.62,18,9.99,0,Düşük,0.983
Sinop,Karadeniz,2016,Arpa,88796,77116,15399.4,199.7,14.4,509.5,51,73.5,low,33.08,-1.78,18,4.28,0,Düşük,0.868
Sinop,Karadeniz,2017,Arpa,72009,68218,12133.3,177.9,14.8,710.0,81,77.1,low,44.94,0.53,18,-10.92,0,Düşük,0.947
Sinop,Karadeniz,2018,Arpa,38236,37340,6635.3,177.7,14.4,631.9,83,71.1,low,41.03,-0.37,18,-0.11,0,Düşük,0.977
Sinop,Karadeniz,2019,Arpa,93768,91092,16511.6,181.3,15.3,655.8,90,71.0,low,40.23,-0.1,18,2.03,0,Düşük,0.971
Sinop,Karadeniz,2020,Arpa,145111,125586,22840.0,181.9,14.3,773.1,90,81.9,low,50.53,1.25,18,0.33,0,Düşük,0.865
Sinop,Karadeniz,2021,Arpa,90220,87686,16568.9,189.0,15.0,694.7,97,72.5,low,43.42,0.35,18,3.9,0,Düşük,0.972
Sinop,Karadeniz,2022,Arpa,9355,8708,1634.3,187.7,15.1,769.3,118,72.2,low,47.78,1.21,18,-0.69,0,Düşük,0.931
Sinop,Karadeniz,2023,Arpa,48315,45509,8380.0,184.1,13.8,615.4,82,84.2,low,41.58,-0.56,18,-1.92,0,Düşük,0.942
Sinop,Karadeniz,2024,Arpa,66248,64135,12879.7,200.8,14.1,621.5,84,77.8,low,41.16,-0.49,18,9.07,0,Düşük,0.968
Sinop,Karadeniz,2012,Ayçiçeği,132872,131286,17967.3,136.9,12.1,660.0,81,78.2,low,50.38,-0.05,18,0.0,0,Düşük,0.988
Sinop,Karadeniz,2013,Ayçiçeği,199499,181565,15849.9,87.3,13.6,810.0,110,73.2,low,55.48,1.68,18,-36.23,0,Düşük,0.91
Sinop,Karadeniz,2014,Ayçiçeği,156521,137859,16697.2,121.1,14.9,660.8,60,78.2,low,41.56,-0.04,18,38.72,0,Düşük,0.881
Sinop,Karadeniz,2015,Ayçiçeği,75333,70925,9591.1,135.2,14.7,524.0,67,71.5,low,33.38,-1.62,18,11.64,0,Düşük,0.941
Sinop,Karadeniz,2016,Ayçiçeği,154388,151752,20647.5,136.1,14.4,509.5,51,73.5,low,33.08,-1.78,18,0.67,0,Düşük,0.983
Sinop,Karadeniz,2017,Ayçiçeği,159946,137296,15285.7,111.3,14.8,710.0,81,77.1,low,44.94,0.53,18,-18.22,0,Düşük,0.858
Sinop,Karadeniz,2018,Ayçiçeği,22335,21890,3009.7,137.5,14.4,631.9,83,71.1,low,41.03,-0.37,18,23.54,1,Yüksek,0.98
Sinop,Karadeniz,2019,Ayçiçeği,198269,191194,24002.5,125.5,15.3,655.8,90,71.0,low,40.23,-0.1,18,-8.73,0,Düşük,0.964
Sinop,Karadeniz,2020,Ayçiçeği,98949,85871,9474.4,110.3,14.3,773.1,90,81.9,low,50.53,1.25,18,-12.11,0,Düşük,0.868
Sinop,Karadeniz,2021,Ayçiçeği,158452,153457,20979.6,136.7,15.0,694.7,97,72.5,low,43.42,0.35,18,23.93,0,Düşük,0.968
Sinop,Karadeniz,2022,Ayçiçeği,144333,142192,17257.4,121.4,15.1,769.3,118,72.2,low,47.78,1.21,18,-11.19,0,Düşük,0.985
Sinop,Karadeniz,2023,Ayçiçeği,44726,40144,4985.5,124.2,13.8,615.4,82,84.2,low,41.58,-0.56,18,2.31,0,Düşük,0.898
Sinop,Karadeniz,2024,Ayçiçeği,72173,65655,8216.0,125.1,14.1,621.5,84,77.8,low,41.16,-0.49,18,0.72,0,Düşük,0.91
Sinop,Karadeniz,2012,Buğday,171730,162780,34201.7,210.1,12.1,660.0,81,78.2,low,50.38,-0.05,18,0.0,0,Düşük,0.948
Sinop,Karadeniz,2013,Buğday,85291,80597,15590.6,193.4,13.6,810.0,110,73.2,low,55.48,1.68,18,-7.95,0,Düşük,0.945
Sinop,Karadeniz,2014,Buğday,10840,10258,2227.0,217.1,14.9,660.8,60,78.2,low,41.56,-0.04,18,12.25,1,Yüksek,0.946
Sinop,Karadeniz,2015,Buğday,121744,116241,24432.1,210.2,14.7,524.0,67,71.5,low,33.38,-1.62,18,-3.18,0,Düşük,0.955
Sinop,Karadeniz,2016,Buğday,89458,88190,19953.0,226.3,14.4,509.5,51,73.5,low,33.08,-1.78,18,7.66,1,Yüksek,0.986
Sinop,Karadeniz,2017,Buğday,192488,181186,33779.8,186.4,14.8,710.0,81,77.1,low,44.94,0.53,18,-17.63,0,Düşük,0.941
Sinop,Karadeniz,2018,Buğday,31558,28179,5864.2,208.1,14.4,631.9,83,71.1,low,41.03,-0.37,18,11.64,0,Düşük,0.893
Sinop,Karadeniz,2019,Buğday,140008,126833,28130.5,221.8,15.3,655.8,90,71.0,low,40.23,-0.1,18,6.58,1,Yüksek,0.906
Sinop,Karadeniz,2020,Buğday,21208,19553,4000.9,204.6,14.3,773.1,90,81.9,low,50.53,1.25,18,-7.75,0,Düşük,0.922
Sinop,Karadeniz,2021,Buğday,74211,70478,15615.2,221.6,15.0,694.7,97,72.5,low,43.42,0.35,18,8.31,1,Yüksek,0.95
Sinop,Karadeniz,2022,Buğday,191029,188936,35581.0,188.3,15.1,769.3,118,72.2,low,47.78,1.21,18,-15.03,0,Düşük,0.989
Sinop,Karadeniz,2023,Buğday,193515,166991,36558.3,218.9,13.8,615.4,82,84.2,low,41.58,-0.56,18,16.25,1,Yüksek,0.863
Sinop,Karadeniz,2024,Buğday,125473,121947,25648.2,210.3,14.1,621.5,84,77.8,low,41.16,-0.49,18,-3.93,0,Düşük,0.972
Sinop,Karadeniz,2012,Mısır,49588,47953,30556.9,637.2,12.1,660.0,81,78.2,low,50.38,-0.05,18,0.0,0,Düşük,0.967
Sinop,Karadeniz,2013,Mısır,157015,137309,77396.2,563.7,13.6,810.0,110,73.2,low,55.48,1.68,18,-11.53,0,Düşük,0.874
Sinop,Karadeniz,2014,Mısır,146456,132623,77622.6,585.3,14.9,660.8,60,78.2,low,41.56,-0.04,18,3.83,0,Düşük,0.906
Sinop,Karadeniz,2015,Mısır,83872,72443,41264.9,569.6,14.7,524.0,67,71.5,low,33.38,-1.62,18,-2.68,0,Düşük,0.864
Sinop,Karadeniz,2016,Mısır,43286,38809,21503.5,554.1,14.4,509.5,51,73.5,low,33.08,-1.78,18,-2.72,0,Düşük,0.897
Sinop,Karadeniz,2017,Mısır,110977,107764,60256.8,559.2,14.8,710.0,81,77.1,low,44.94,0.53,18,0.92,0,Düşük,0.971
Sinop,Karadeniz,2018,Mısır,120827,113603,65730.6,578.6,14.4,631.9,83,71.1,low,41.03,-0.37,18,3.47,0,Düşük,0.94
Sinop,Karadeniz,2019,Mısır,190409,175422,101908.7,580.9,15.3,655.8,90,71.0,low,40.23,-0.1,18,0.4,0,Düşük,0.921
Sinop,Karadeniz,2020,Mısır,182031,176871,96672.0,546.6,14.3,773.1,90,81.9,low,50.53,1.25,18,-5.9,0,Düşük,0.972
Sinop,Karadeniz,2021,Mısır,188581,177232,106866.0,603.0,15.0,694.7,97,72.5,low,43.42,0.35,18,10.32,0,Düşük,0.94
Sinop,Karadeniz,2022,Mısır,17279,14760,7897.2,535.0,15.1,769.3,118,72.2,low,47.78,1.21,18,-11.28,0,Düşük,0.854
Sinop,Karadeniz,2023,Mısır,191964,184829,120735.1,653.2,13.8,615.4,82,84.2,low,41.58,-0.56,18,22.09,0,Düşük,0.963
Sinop,Karadeniz,2024,Mısır,117713,109839,64294.7,585.4,14.1,621.5,84,77.8,low,41.16,-0.49,18,-10.38,0,Düşük,0.933
Sivas,İç Anadolu,2012,Arpa,27075,25305,5202.8,205.6,8.4,494.0,58,57.3,high,52.55,1.34,28,0.0,0,Düşük,0.935
Sivas,İç Anadolu,2013,Arpa,182431,165921,35777.6,215.6,7.4,385.0,53,59.6,high,45.83,-0.43,28,4.86,1,Yüksek,0.91
Sivas,İç Anadolu,2014,Arpa,74385,72395,14308.6,197.6,10.1,361.5,45,55.0,high,32.57,-0.81,28,-8.35,0,Düşük,0.973
Sivas,İç Anadolu,2015,Arpa,82878,74223,15986.0,215.4,10.1,462.4,50,56.3,high,41.66,0.83,28,9.01,1,Yüksek,0.896
Sivas,İç Anadolu,2016,Arpa,9646,8453,1988.6,235.3,8.4,459.8,68,53.1,high,48.91,0.79,28,9.24,1,Yüksek,0.876
Sivas,İç Anadolu,2017,Arpa,199661,176343,40730.8,231.0,9.1,436.5,79,55.6,high,43.22,0.41,28,-1.83,1,Yüksek,0.883
Sivas,İç Anadolu,2018,Arpa,83672,79118,17859.1,225.7,8.3,488.0,79,55.5,high,52.47,1.24,28,-2.29,1,Yüksek,0.946
Sivas,İç Anadolu,2019,Arpa,14032,13856,3284.2,237.0,8.3,353.0,40,55.5,high,37.96,-0.95,28,5.01,1,Yüksek,0.987
Sivas,İç Anadolu,2020,Arpa,69686,66139,14578.7,220.4,7.6,306.9,40,58.1,high,35.69,-1.69,28,-7.0,1,Yüksek,0.949
Sivas,İç Anadolu,2021,Arpa,83712,74072,17059.4,230.3,8.5,346.9,58,56.4,high,36.52,-1.05,28,4.49,1,Yüksek,0.885
Sivas,İç Anadolu,2022,Arpa,15355,13715,3326.6,242.6,8.2,372.6,59,51.7,high,40.5,-0.63,28,5.34,1,Yüksek,0.893
Sivas,İç Anadolu,2023,Arpa,122969,106702,22980.2,215.4,9.2,389.3,41,59.3,high,38.17,-0.36,28,-11.21,1,Yüksek,0.868
Sivas,İç Anadolu,2024,Arpa,96725,86905,18295.6,210.5,8.3,492.1,46,58.4,high,52.91,1.31,28,-2.27,0,Düşük,0.898
Sivas,İç Anadolu,2012,Ayçiçeği,78973,74581,10319.5,138.4,8.4,494.0,58,57.3,high,52.55,1.34,28,0.0,1,Yüksek,0.944
Sivas,İç Anadolu,2013,Ayçiçeği,55886,52108,6413.4,123.1,7.4,385.0,53,59.6,high,45.83,-0.43,28,-11.05,0,Düşük,0.932
Sivas,İç Anadolu,2014,Ayçiçeği,130170,120743,14628.2,121.2,10.1,361.5,45,55.0,high,32.57,-0.81,28,-1.54,0,Düşük,0.928
Sivas,İç Anadolu,2015,Ayçiçeği,191966,163419,22272.6,136.3,10.1,462.4,50,56.3,high,41.66,0.83,28,12.46,0,Düşük,0.851
Sivas,İç Anadolu,2016,Ayçiçeği,22563,20817,2727.1,131.0,8.4,459.8,68,53.1,high,48.91,0.79,28,-3.89,0,Düşük,0.923
Sivas,İç Anadolu,2017,Ayçiçeği,169714,161449,19588.9,121.3,9.1,436.5,79,55.6,high,43.22,0.41,28,-7.4,0,Düşük,0.951
Sivas,İç Anadolu,2018,Ayçiçeği,169658,153800,23522.1,152.9,8.3,488.0,79,55.5,high,52.47,1.24,28,26.05,1,Yüksek,0.907
Sivas,İç Anadolu,2019,Ayçiçeği,77302,72193,9473.9,131.2,8.3,353.0,40,55.5,high,37.96,-0.95,28,-14.19,0,Düşük,0.934
Sivas,İç Anadolu,2020,Ayçiçeği,50530,45506,6169.1,135.6,7.6,306.9,40,58.1,high,35.69,-1.69,28,3.35,0,Düşük,0.901
Sivas,İç Anadolu,2021,Ayçiçeği,188176,164432,22182.4,134.9,8.5,346.9,58,56.4,high,36.52,-1.05,28,-0.52,0,Düşük,0.874
Sivas,İç Anadolu,2022,Ayçiçeği,179697,171163,26676.1,155.9,8.2,372.6,59,51.7,high,40.5,-0.63,28,15.57,1,Yüksek,0.953
Sivas,İç Anadolu,2023,Ayçiçeği,54713,50735,6902.2,136.0,9.2,389.3,41,59.3,high,38.17,-0.36,28,-12.76,0,Düşük,0.927
Sivas,İç Anadolu,2024,Ayçiçeği,82830,77097,11832.9,153.5,8.3,492.1,46,58.4,high,52.91,1.31,28,12.87,1,Yüksek,0.931
Sivas,İç Anadolu,2012,Buğday,129786,121882,26214.6,215.1,8.4,494.0,58,57.3,high,52.55,1.34,28,0.0,0,Düşük,0.939
Sivas,İç Anadolu,2013,Buğday,54262,48843,11653.1,238.6,7.4,385.0,53,59.6,high,45.83,-0.43,28,10.93,1,Yüksek,0.9
Sivas,İç Anadolu,2014,Buğday,97019,85230,17324.0,203.3,10.1,361.5,45,55.0,high,32.57,-0.81,28,-14.79,0,Düşük,0.878
Sivas,İç Anadolu,2015,Buğday,21705,18553,4112.9,221.7,10.1,462.4,50,56.3,high,41.66,0.83,28,9.05,1,Yüksek,0.855
Sivas,İç Anadolu,2016,Buğday,114525,102307,20056.8,196.0,8.4,459.8,68,53.1,high,48.91,0.79,28,-11.59,0,Düşük,0.893
Sivas,İç Anadolu,2017,Buğday,43665,40951,9355.2,228.4,9.1,436.5,79,55.6,high,43.22,0.41,28,16.53,1,Yüksek,0.938
Sivas,İç Anadolu,2018,Buğday,139511,128266,30689.9,239.3,8.3,488.0,79,55.5,high,52.47,1.24,28,4.77,1,Yüksek,0.919
Sivas,İç Anadolu,2019,Buğday,25927,25585,5104.6,199.5,8.3,353.0,40,55.5,high,37.96,-0.95,28,-16.63,0,Düşük,0.987
Sivas,İç Anadolu,2020,Buğday,84810,77796,14752.1,189.6,7.6,306.9,40,58.1,high,35.69,-1.69,28,-4.96,0,Düşük,0.917
Sivas,İç Anadolu,2021,Buğday,187429,173042,35198.7,203.4,8.5,346.9,58,56.4,high,36.52,-1.05,28,7.28,0,Düşük,0.923
Sivas,İç Anadolu,2022,Buğday,69361,66841,13571.8,203.0,8.2,372.6,59,51.7,high,40.5,-0.63,28,-0.2,0,Düşük,0.964
Sivas,İç Anadolu,2023,Buğday,21065,19380,3680.8,189.9,9.2,389.3,41,59.3,high,38.17,-0.36,28,-6.45,0,Düşük,0.92
Sivas,İç Anadolu,2024,Buğday,157143,135487,29862.0,220.4,8.3,492.1,46,58.4,high,52.91,1.31,28,16.06,1,Yüksek,0.862
Sivas,İç Anadolu,2012,Mısır,64622,58823,45244.2,769.2,8.4,494.0,58,57.3,high,52.55,1.34,28,0.0,1,Yüksek,0.91
Sivas,İç Anadolu,2013,Mısır,141311,128821,87501.5,679.2,7.4,385.0,53,59.6,high,45.83,-0.43,28,-11.7,0,Düşük,0.912
Sivas,İç Anadolu,2014,Mısır,128066,124971,82125.2,657.2,10.1,361.5,45,55.0,high,32.57,-0.81,28,-3.24,0,Düşük,0.976
Sivas,İç Anadolu,2015,Mısır,151075,136849,104922.8,766.7,10.1,462.4,50,56.3,high,41.66,0.83,28,16.66,1,Yüksek,0.906
Sivas,İç Anadolu,2016,Mısır,57107,48636,39225.5,806.5,8.4,459.8,68,53.1,high,48.91,0.79,28,5.19,1,Yüksek,0.852
Sivas,İç Anadolu,2017,Mısır,137698,133690,98795.7,739.0,9.1,436.5,79,55.6,high,43.22,0.41,28,-8.37,0,Düşük,0.971
Sivas,İç Anadolu,2018,Mısır,162981,158287,123629.2,781.0,8.3,488.0,79,55.5,high,52.47,1.24,28,5.68,1,Yüksek,0.971
Sivas,İç Anadolu,2019,Mısır,189839,172688,118973.2,688.9,8.3,353.0,40,55.5,high,37.96,-0.95,28,-11.79,0,Düşük,0.91
Sivas,İç Anadolu,2020,Mısır,60248,52674,35459.7,673.2,7.6,306.9,40,58.1,high,35.69,-1.69,28,-2.28,0,Düşük,0.874
Sivas,İç Anadolu,2021,Mısır,198100,175624,121129.2,689.7,8.5,346.9,58,56.4,high,36.52,-1.05,28,2.45,0,Düşük,0.887
Sivas,İç Anadolu,2022,Mısır,71951,61320,45927.3,749.0,8.2,372.6,59,51.7,high,40.5,-0.63,28,8.6,0,Düşük,0.852
Sivas,İç Anadolu,2023,Mısır,110703,99351,78363.4,788.8,9.2,389.3,41,59.3,high,38.17,-0.36,28,5.31,1,Yüksek,0.897
Sivas,İç Anadolu,2024,Mısır,8060,7707,6095.4,790.9,8.3,492.1,46,58.4,high,52.91,1.31,28,0.27,1,Yüksek,0.956
Tekirdağ,Marmara,2012,Arpa,172296,148190,38972.4,263.0,13.7,557.6,68,77.0,low,37.93,-0.63,20,0.0,1,Yüksek,0.86
Tekirdağ,Marmara,2013,Arpa,162261,139495,38226.4,274.0,14.4,642.5,72,77.0,low,41.72,0.37,20,4.18,1,Yüksek,0.86
Tekirdağ,Marmara,2014,Arpa,50838,44000,11923.4,271.0,12.7,574.2,71,76.5,low,41.91,-0.43,20,-1.09,1,Yüksek,0.865
Tekirdağ,Marmara,2015,Arpa,129447,115773,31281.5,270.2,13.1,513.8,69,74.6,low,36.44,-1.14,20,-0.3,1,Yüksek,0.894
Tekirdağ,Marmara,2016,Arpa,90457,78255,21555.4,275.5,12.5,600.4,71,73.6,low,44.47,-0.13,20,1.96,1,Yüksek,0.865
Tekirdağ,Marmara,2017,Arpa,109555,102880,22835.0,222.0,13.8,728.1,117,74.7,low,49.2,1.37,20,-19.42,1,Yüksek,0.939
Tekirdağ,Marmara,2018,Arpa,85102,79663,21681.6,272.2,13.3,633.1,77,74.7,low,44.27,0.26,20,22.61,1,Yüksek,0.936
Tekirdağ,Marmara,2019,Arpa,119914,104240,25671.8,246.3,12.5,483.8,52,72.6,low,35.84,-1.49,20,-9.52,1,Yüksek,0.869
Tekirdağ,Marmara,2020,Arpa,150298,133430,34521.8,258.7,15.1,587.1,70,73.3,low,36.47,-0.28,20,5.03,1,Yüksek,0.888
Tekirdağ,Marmara,2021,Arpa,81256,70075,17450.4,249.0,14.2,663.1,97,74.3,low,43.62,0.61,20,-3.75,1,Yüksek,0.862
Tekirdağ,Marmara,2022,Arpa,150544,147991,34649.7,234.1,12.9,741.3,98,77.7,low,53.33,1.53,20,-5.98,1,Yüksek,0.983
Tekirdağ,Marmara,2023,Arpa,27436,25167,6295.9,250.2,15.1,725.6,92,75.3,low,45.07,1.35,20,6.88,1,Yüksek,0.917
Tekirdağ,Marmara,2024,Arpa,168663,152128,39248.9,258.0,13.6,493.1,69,73.8,low,33.77,-1.39,20,3.12,1,Yüksek,0.902
Tekirdağ,Marmara,2012,Ayçiçeği,130426,114243,19742.8,172.8,13.7,557.6,68,77.0,low,37.93,-0.63,20,0.0,1,Yüksek,0.876
Tekirdağ,Marmara,2013,Ayçiçeği,39964,34670,6500.1,187.5,14.4,642.5,72,77.0,low,41.72,0.37,20,8.51,1,Yüksek,0.868
Tekirdağ,Marmara,2014,Ayçiçeği,60419,54643,10034.6,183.6,12.7,574.2,71,76.5,low,41.91,-0.43,20,-2.08,1,Yüksek,0.904
Tekirdağ,Marmara,2015,Ayçiçeği,164116,144577,27987.5,193.6,13.1,513.8,69,74.6,low,36.44,-1.14,20,5.45,1,Yüksek,0.881
Tekirdağ,Marmara,2016,Ayçiçeği,182558,176661,32179.2,182.2,12.5,600.4,71,73.6,low,44.47,-0.13,20,-5.89,1,Yüksek,0.968
Tekirdağ,Marmara,2017,Ayçiçeği,158728,151401,27011.7,178.4,13.8,728.1,117,74.7,low,49.2,1.37,20,-2.09,1,Yüksek,0.954
Tekirdağ,Marmara,2018,Ayçiçeği,113777,108832,21428.1,196.9,13.3,633.1,77,74.7,low,44.27,0.26,20,10.37,1,Yüksek,0.957
Tekirdağ,Marmara,2019,Ayçiçeği,32766,31861,5728.9,179.8,12.5,483.8,52,72.6,low,35.84,-1.49,20,-8.68,1,Yüksek,0.972
Tekirdağ,Marmara,2020,Ayçiçeği,185887,166702,33775.5,202.6,15.1,587.1,70,73.3,low,36.47,-0.28,20,12.68,1,Yüksek,0.897
Tekirdağ,Marmara,2021,Ayçiçeği,152256,149307,24085.6,161.3,14.2,663.1,97,74.3,low,43.62,0.61,20,-20.38,1,Yüksek,0.981
Tekirdağ,Marmara,2022,Ayçiçeği,59220,56142,8530.5,151.9,12.9,741.3,98,77.7,low,53.33,1.53,20,-5.83,1,Yüksek,0.948
Tekirdağ,Marmara,2023,Ayçiçeği,155787,133506,23302.3,174.5,15.1,725.6,92,75.3,low,45.07,1.35,20,14.88,1,Yüksek,0.857
Tekirdağ,Marmara,2024,Ayçiçeği,101044,97955,18159.9,185.4,13.6,493.1,69,73.8,low,33.77,-1.39,20,6.25,1,Yüksek,0.969
Tekirdağ,Marmara,2012,Buğday,65920,62918,15836.0,251.7,13.7,557.6,68,77.0,low,37.93,-0.63,20,0.0,1,Yüksek,0.954
Tekirdağ,Marmara,2013,Buğday,187051,175098,40742.7,232.7,14.4,642.5,72,77.0,low,41.72,0.37,20,-7.55,1,Yüksek,0.936
Tekirdağ,Marmara,2014,Buğday,100457,87189,25143.4,288.4,12.7,574.2,71,76.5,low,41.91,-0.43,20,23.94,1,Yüksek,0.868
Tekirdağ,Marmara,2015,Buğday,197404,175694,45753.8,260.4,13.1,513.8,69,74.6,low,36.44,-1.14,20,-9.71,1,Yüksek,0.89
Tekirdağ,Marmara,2016,Buğday,28387,24300,5974.8,245.9,12.5,600.4,71,73.6,low,44.47,-0.13,20,-5.57,1,Yüksek,0.856
Tekirdağ,Marmara,2017,Buğday,187684,161994,40798.5,251.9,13.8,728.1,117,74.7,low,49.2,1.37,20,2.44,1,Yüksek,0.863
Tekirdağ,Marmara,2018,Buğday,170268,162202,38569.0,237.8,13.3,633.1,77,74.7,low,44.27,0.26,20,-5.6,1,Yüksek,0.953
Tekirdağ,Marmara,2019,Buğday,112539,107953,27598.0,255.6,12.5,483.8,52,72.6,low,35.84,-1.49,20,7.49,1,Yüksek,0.959
Tekirdağ,Marmara,2020,Buğday,114079,107771,26974.2,250.3,15.1,587.1,70,73.3,low,36.47,-0.28,20,-2.07,1,Yüksek,0.945
Tekirdağ,Marmara,2021,Buğday,33854,32261,7576.6,234.9,14.2,663.1,97,74.3,low,43.62,0.61,20,-6.15,1,Yüksek,0.953
Tekirdağ,Marmara,2022,Buğday,89045,85003,20625.6,242.6,12.9,741.3,98,77.7,low,53.33,1.53,20,3.28,1,Yüksek,0.955
Tekirdağ,Marmara,2023,Buğday,99788,96581,22854.8,236.6,15.1,725.6,92,75.3,low,45.07,1.35,20,-2.47,1,Yüksek,0.968
Tekirdağ,Marmara,2024,Buğday,78997,69907,17692.4,253.1,13.6,493.1,69,73.8,low,33.77,-1.39,20,6.97,1,Yüksek,0.885
Tekirdağ,Marmara,2012,Mısır,145938,143881,121491.7,844.4,13.7,557.6,68,77.0,low,37.93,-0.63,20,0.0,1,Yüksek,0.986
Tekirdağ,Marmara,2013,Mısır,11910,11738,10552.4,899.0,14.4,642.5,72,77.0,low,41.72,0.37,20,6.47,1,Yüksek,0.986
Tekirdağ,Marmara,2014,Mısır,75119,68395,58758.3,859.1,12.7,574.2,71,76.5,low,41.91,-0.43,20,-4.44,1,Yüksek,0.91
Tekirdağ,Marmara,2015,Mısır,48950,43336,37658.0,869.0,13.1,513.8,69,74.6,low,36.44,-1.14,20,1.15,1,Yüksek,0.885
Tekirdağ,Marmara,2016,Mısır,184761,162569,141620.4,871.1,12.5,600.4,71,73.6,low,44.47,-0.13,20,0.24,1,Yüksek,0.88
Tekirdağ,Marmara,2017,Mısır,46321,42991,36812.0,856.3,13.8,728.1,117,74.7,low,49.2,1.37,20,-1.7,1,Yüksek,0.928
Tekirdağ,Marmara,2018,Mısır,122235,112869,96689.0,856.6,13.3,633.1,77,74.7,low,44.27,0.26,20,0.04,1,Yüksek,0.923
Tekirdağ,Marmara,2019,Mısır,173876,150058,128592.9,857.0,12.5,483.8,52,72.6,low,35.84,-1.49,20,0.05,1,Yüksek,0.863
Tekirdağ,Marmara,2020,Mısır,142069,123722,112650.3,910.5,15.1,587.1,70,73.3,low,36.47,-0.28,20,6.24,1,Yüksek,0.871
Tekirdağ,Marmara,2021,Mısır,32386,31003,28306.4,913.0,14.2,663.1,97,74.3,low,43.62,0.61,20,0.27,1,Yüksek,0.957
Tekirdağ,Marmara,2022,Mısır,144401,129503,114176.5,881.7,12.9,741.3,98,77.7,low,53.33,1.53,20,-3.43,1,Yüksek,0.897
Tekirdağ,Marmara,2023,Mısır,113899,98942,90602.2,915.7,15.1,725.6,92,75.3,low,45.07,1.35,20,3.86,1,Yüksek,0.869
